0.03 1.071985 0.495884 1.000 0.831177 0.495884 .270 0.681226 0.856169 0.734282 0.92649
0.03 1.156359 0.49418 1.000 0.843898 0.49418 .270 0.65905 0.911336 0.764886 0.921091
0.03 1.240733 0.494588 1.000 0.84385 0.494588 .266 0.660766 0.909548 0.765856 0.920173
0.03 1.337549 0.494396 1.000 0.819225 0.494396 .261 0.612951 0.891559 0.71586 0.920298
0.03 1.462292 0.494492 1.000 0.819873 0.494492 .256 0.614867 0.896645 0.71708 0.920425
0.03 1.628026 0.495068 1.000 0.860962 0.495068 .252 0.70038 0.865594 0.719155 1
0.03 1.815508 0.49598 1.000 0.924325 0.49598 .248 0.833269 0.901775 0.847423 1
0.03 2.002991 0.49826 1.000 0.950678 0.49826 .242 0.885669 0.893816 0.901012 1
0.03 2.190474 0.499028 1.000 0.931741 0.499028 .235 0.845306 0.947537 0.90328 0.960092
0.03 2.377956 0.49886 1.000 0.932917 0.49886 .232 0.84807 0.949245 0.905413 0.960297
0.03 2.605002 0.4997 1.000 0.940934 0.4997 .227 0.874312 0.966038 0.921518 0.960326
0.03 2.850004 0.499076 1.000 0.94103 0.499076 .223 0.87344 0.96396 0.921804 0.960184
0.03 3.160590 0.499388 1.000 0.94103 0.499388 .220 0.874564 0.960152 0.921709 0.960303
0.03 3.359899 0.499292 1.000 0.941006 0.499292 .218 0.873407 0.953695 0.921454 0.960502
0.03 3.543882 0.499844 1.000 0.941006 0.499844 .216 0.872011 0.949012 0.9213 0.960699
0.03 3.727865 0.500012 1.000 0.980391 0.500012 .215 0.959429 0.932755 1 0.960781
0.03 3.928690 0.500204 1.000 0.980415 0.500204 .214 0.959101 0.930661 1 0.960814
